СОП-03,8.0,200.029332,200.012666,0.0,-1,-1,-1,-1
СОП-03,8.0,200.062664,200.029332,0.34385,-1,-1,-1,-1
СОП-03,8.0,200.095996,200.062664,0.15736,-1,-1,-1,-1
СОП-03,8.0,200.129328,200.095996,0.06145,-1,-1,-1,-1
СОП-03,8.0,200.16266,200.129328,0.24177,-1,-1,-1,-1
СОП-03,8.0,200.195992,200.16266,0.44859,-1,-1,-1,-1
СОП-03,8.0,200.229324,200.195992,0.59873,-1,-1,-1,-1
СОП-03,8.0,200.262656,200.229324,0.64333,-1,-1,-1,-1
СОП-03,8.0,200.295988,200.262656,0.52018,-1,-1,-1,-1
СОП-03,8.0,200.32932,200.295988,0.25923,-1,-1,-1,-1
СОП-03,8.0,200.362652,200.32932,0.05846,121.50598464844764,0.0,0.0014973496898511023,0.0
СОП-03,8.0,200.395984,200.362652,0.23748,-1,-1,-1,-1
СОП-03,8.0,200.429316,200.395984,0.35661,-1,-1,-1,-1
СОП-03,8.0,200.462648,200.429316,0.40444,-1,-1,-1,-1
СОП-03,8.0,200.49598,200.462648,0.43821,-1,-1,-1,-1
СОП-03,8.0,200.529312,200.49598,0.48293,-1,-1,-1,-1
СОП-03,8.0,200.562644,200.529312,0.5507,-1,-1,-1,-1
СОП-03,8.0,200.595976,200.562644,0.62904,-1,-1,-1,-1
СОП-03,8.0,200.629308,200.595976,0.70192,-1,-1,-1,-1
СОП-03,8.0,200.66264,200.629308,0.78599,-1,-1,-1,-1
СОП-03,8.0,200.695972,200.66264,0.92381,-1,-1,-1,-1
СОП-03,8.0,200.729304,200.695972,1.18797,-1,-1,-1,-1
СОП-03,8.0,200.762636,200.729304,1.65702,-1,-1,-1,-1
СОП-03,8.0,200.795968,200.762636,2.19732,-1,-1,-1,-1
СОП-03,8.0,200.8293,200.795968,2.41728,-1,-1,-1,-1
СОП-03,8.0,200.862632,200.8293,2.08295,-1,-1,-1,-1
СОП-03,8.0,200.895964,200.862632,1.43293,-1,-1,-1,-1
СОП-03,8.0,200.929296,200.895964,0.73163,-1,-1,-1,-1
СОП-03,8.0,200.962628,200.929296,0.17672,-1,-1,-1,-1
СОП-03,8.0,200.99596,200.962628,0.14887,-1,-1,-1,-1
СОП-03,8.0,201.029292,200.99596,0.28407,-1,-1,-1,-1
СОП-03,8.0,201.062624,201.029292,0.30982,-1,-1,-1,-1
СОП-03,8.0,201.095956,201.062624,0.27306,-1,-1,-1,-1
СОП-03,8.0,201.129288,201.095956,0.23381,-1,-1,-1,-1
СОП-03,8.0,201.16262,201.129288,0.26418,-1,-1,-1,-1
СОП-03,8.0,201.195952,201.16262,0.47023,-1,-1,-1,-1
СОП-03,8.0,201.229284,201.195952,0.80184,-1,-1,-1,-1
СОП-03,8.0,201.262616,201.229284,1.04189,-1,-1,-1,-1
СОП-03,8.0,201.295948,201.262616,0.9693,-1,-1,-1,-1
СОП-03,8.0,201.32928,201.295948,0.68215,-1,-1,-1,-1
СОП-03,8.0,201.362612,201.32928,0.4594,-1,-1,-1,-1
СОП-03,8.0,201.395944,201.362612,0.39704,-1,-1,-1,-1
СОП-03,8.0,201.429276,201.395944,0.36589,-1,-1,-1,-1
СОП-03,8.0,201.462608,201.429276,0.22513,-1,-1,0.0010340628569644442,0.0
СОП-03,8.0,201.49594,201.462608,0.12389,-1,-1,-1,-1
СОП-03,8.0,201.529272,201.49594,0.6136,-1,-1,-1,-1
СОП-03,8.0,201.562604,201.529272,1.10096,-1,-1,-1,-1
СОП-03,8.0,201.595936,201.562604,1.44,-1,-1,-1,-1
СОП-03,8.0,201.629268,201.595936,1.57414,-1,-1,-1,-1
СОП-03,8.0,201.6626,201.629268,1.41267,-1,-1,-1,-1
СОП-03,8.0,201.695932,201.6626,1.03836,-1,-1,-1,-1
СОП-03,8.0,201.729264,201.695932,0.51735,-1,-1,-1,-1
СОП-03,8.0,201.762596,201.729264,0.0896,-1,-1,-1,-1
СОП-03,8.0,201.795928,201.762596,0.23752,-1,-1,-1,-1
СОП-03,8.0,201.82926,201.795928,0.3923,-1,-1,-1,-1
СОП-03,8.0,201.862592,201.82926,0.4379,-1,-1,-1,-1
СОП-03,8.0,201.895924,201.862592,0.37564,-1,-1,-1,-1
СОП-03,8.0,201.929256,201.895924,0.30012,-1,-1,-1,-1
СОП-03,8.0,201.962588,201.929256,0.26386,-1,-1,-1,-1
СОП-03,8.0,201.99592,201.962588,0.2636,-1,-1,-1,-1
СОП-03,8.0,202.029252,201.99592,0.32218,-1,-1,-1,-1
СОП-03,8.0,202.062584,202.029252,0.38914,-1,-1,-1,-1
СОП-03,8.0,202.095916,202.062584,0.43891,-1,-1,-1,-1
СОП-03,8.0,202.129248,202.095916,0.49956,-1,-1,-1,-1
СОП-03,8.0,202.16258,202.129248,0.5835,-1,-1,-1,-1
СОП-03,8.0,202.195912,202.16258,0.63959,-1,-1,-1,-1
СОП-03,8.0,202.229244,202.195912,0.59251,-1,-1,-1,-1
СОП-03,8.0,202.262576,202.229244,0.3158,-1,-1,-1,-1
СОП-03,8.0,202.295908,202.262576,0.08319,46.56350826466028,0.0,0.0018949942476055091,0.0
СОП-03,8.0,202.32924,202.295908,0.30301,-1,-1,-1,-1
СОП-03,8.0,202.362572,202.32924,0.41405,-1,-1,-1,-1
СОП-03,8.0,202.395904,202.362572,0.36868,-1,-1,-1,-1
СОП-03,8.0,202.429236,202.395904,0.18418,-1,-1,-1,-1
СОП-03,8.0,202.462568,202.429236,0.05809,-1,-1,-1,-1
СОП-03,8.0,202.4959,202.462568,0.24094,-1,-1,-1,-1
СОП-03,8.0,202.529232,202.4959,0.38729,-1,-1,-1,-1
СОП-03,8.0,202.562564,202.529232,0.4619,-1,-1,-1,-1
СОП-03,8.0,202.595896,202.562564,0.45459,-1,-1,-1,-1
СОП-03,8.0,202.629228,202.595896,0.39984,-1,-1,-1,-1
СОП-03,8.0,202.66256,202.629228,0.28362,-1,-1,-1,-1
СОП-03,8.0,202.695892,202.66256,0.14291,-1,-1,-1,-1
СОП-03,8.0,202.729224,202.695892,0.01855,5.953160241287114,0.0,0.003534951625918467,0.0
СОП-03,8.0,202.762556,202.729224,0.03402,-1,-1,-1,-1
СОП-03,8.0,202.795888,202.762556,0.02169,-1,-1,-1,-1
СОП-03,8.0,202.82922,202.795888,0.0495,-1,-1,-1,-1
СОП-03,8.0,202.862552,202.82922,0.0893,-1,-1,-1,-1
СОП-03,8.0,202.895884,202.862552,0.09182,-1,-1,-1,-1
СОП-03,8.0,202.929216,202.895884,0.05178,-1,-1,-1,-1
СОП-03,8.0,202.962548,202.929216,0.01521,-1,-1,-1,-1
СОП-03,8.0,202.99588,202.962548,0.10995,-1,-1,-1,-1
СОП-03,8.0,203.029212,202.99588,0.18197,-1,-1,-1,-1
СОП-03,8.0,203.062544,203.029212,0.18109,-1,-1,-1,-1
СОП-03,8.0,203.095876,203.062544,0.09458,-1,-1,-1,-1
СОП-03,8.0,203.129208,203.095876,0.07575,-1,-1,-1,-1
СОП-03,8.0,203.16254,203.129208,0.29306,-1,-1,-1,-1
СОП-03,8.0,203.195872,203.16254,0.45288,-1,-1,-1,-1
СОП-03,8.0,203.229204,203.195872,0.49165,-1,-1,-1,-1
СОП-03,8.0,203.262536,203.229204,0.46761,-1,-1,-1,-1
СОП-03,8.0,203.295868,203.262536,0.39883,-1,-1,-1,-1
СОП-03,8.0,203.3292,203.295868,0.3324,-1,-1,-1,-1
СОП-03,8.0,203.362532,203.3292,0.25183,-1,-1,-1,-1
СОП-03,8.0,203.395864,203.362532,0.19587,-1,-1,-1,-1
СОП-03,8.0,203.429196,203.395864,0.17287,-1,-1,-1,-1
СОП-03,8.0,203.462528,203.429196,0.17853,-1,-1,-1,-1
СОП-03,8.0,203.49586,203.462528,0.21903,-1,-1,-1,-1
СОП-03,8.0,203.529192,203.49586,0.28475,-1,-1,-1,-1
СОП-03,8.0,203.562524,203.529192,0.36345,-1,-1,-1,-1
СОП-03,8.0,203.595856,203.562524,0.39433,-1,-1,-1,-1
СОП-03,8.0,203.629188,203.595856,0.32713,-1,-1,-1,-1
СОП-03,8.0,203.66252,203.629188,0.16542,-1,-1,-1,-1
СОП-03,8.0,203.695852,203.66252,0.05417,19.08778002940835,0.0,0.0018001446647572617,0.0
СОП-03,8.0,203.729184,203.695852,0.26688,-1,-1,-1,-1
СОП-03,8.0,203.762516,203.729184,0.46996,-1,-1,-1,-1
СОП-03,8.0,203.795848,203.762516,0.64795,-1,-1,-1,-1
СОП-03,8.0,203.82918,203.795848,0.79195,-1,-1,-1,-1
СОП-03,8.0,203.862512,203.82918,0.9193,-1,-1,-1,-1
СОП-03,8.0,203.895844,203.862512,1.02411,-1,-1,-1,-1
СОП-03,8.0,203.929176,203.895844,1.11196,-1,-1,-1,-1
СОП-03,8.0,203.962508,203.929176,1.17024,-1,-1,-1,-1
СОП-03,8.0,203.99584,203.962508,1.17567,-1,-1,-1,-1
СОП-03,8.0,204.029172,203.99584,1.10143,-1,-1,-1,-1
СОП-03,8.0,204.062504,204.029172,0.89916,-1,-1,-1,-1
СОП-03,8.0,204.095836,204.062504,0.58204,-1,-1,-1,-1
